APN,ADDRESS_PO,AREA,ATTACHED_FLAG,DETACHED_FLAG,IMPROVEMEN,LESS_50K,SFHA_FLAG,FLOOD_FLAG,PUC_DESC,BLOCK,BOOK,LOT,SUBLOT,PARCEL_ID,PERIMETER,RETIRE_DAT,REV_DATE,TAXYEAR,LAND,FIXTURES,TOTAL_GROS,EXEM_HOMEO,NET_ASSESS,ASSESSMENT,TRA,PUC,SITUS_CITY,GEOMETRY_L,GEOMETRY_A,CENT_X,CENT_Y
63551250,120 Gardenia Way,5813.01,1,,"$39,796.00 ",1,0,0,Single Family Residence,1,63,25,0,18575,319.62,,5/25/2007,2017,"$8,932 ",,"$48,728 ","$7,000 ","$41,728 ",Annual,21026,1,East Palo Alto,304.4490293,5337.384273,-122.1280866,37.45661573
63551260,124 Gardenia Way,5803.85,1,,"$114,876.00 ",0,0,0,Single Family Residence,1,63,26,0,18574,324.13,,5/25/2007,2017,"$50,455 ",,"$165,331 ",,"$165,331 ",Annual,21026,1,East Palo Alto,314.9203325,5631.01284,-122.1279656,37.45673643
63551270,128 Gardenia Way,6200.76,1,,"$30,157.00 ",1,0,0,Single Family Residence,1,63,27,0,18573,340.79,,5/25/2007,2017,"$9,453 ",,"$39,610 ","$7,000 ","$32,610 ",Annual,21026,1,East Palo Alto,324.660955,5652.467312,-122.1278712,37.45686584
63551280,132 Gardenia Way,5998.11,1,,"$218,164.00 ",0,0,0,Single Family Residence,1,63,28,0,18572,349.02,,5/25/2007,2017,"$133,310 ",,"$351,474 ",,"$351,474 ",Annual,21026,1,East Palo Alto,345.8392433,6121.141777,-122.1278011,37.45699413
63551290,136 Gardenia Way,6819.17,1,,"$177,113.00 ",0,0,0,Single Family Residence,1,63,29,0,18571,371.4,,5/25/2007,2017,"$8,932 ",,"$186,045 ","$7,000 ","$179,045 ",Annual,21026,1,East Palo Alto,368.4045239,6787.220595,-122.1277257,37.4571194
63551300,140 Gardenia Way,7358.56,1,,"$145,000.00 ",0,0,0,Single Family Residence,1,63,30,0,18570,385.31,,5/25/2007,2017,"$600,000 ",,"$745,000 ",,"$745,000 ",Annual,21026,1,East Palo Alto,377.7494532,6866.527711,-122.127643,37.45724047
63551310,144 Gardenia Way,5785.59,1,,"$332,871.00 ",0,0,0,Single Family Residence,1,63,31,0,18569,358.03,,5/25/2007,2017,"$416,090 ",,"$748,961 ","$7,000 ","$741,961 ",Annual,21026,1,East Palo Alto,363.6626094,6055.359076,-122.1275864,37.45736478
63551320,148 Gardenia Way,5671.63,1,,"$132,600.00 ",0,0,0,Single Family Residence,1,63,32,0,18568,302.44,,5/25/2007,2017,"$550,800 ",,"$683,400 ",,"$683,400 ",Annual,21026,1,East Palo Alto,297.2059783,5354.736837,-122.1275358,37.45757864
63551330,2 Gardenia Ct,5182.21,,,"$169,765.00 ",0,0,0,Single Family Residence,1,63,33,0,18567,314.75,,5/25/2007,2017,"$169,765 ",,"$339,530 ",,"$339,530 ",Annual,21026,1,East Palo Alto,328.316321,5762.086995,-122.1273823,37.45747556
63551340,3 Gardenia Ct,8262.99,1,1,"$52,933.00 ",0,0,0,Single Family Residence,1,63,34,0,18566,365.8,,5/25/2007,2017,"$9,744 ",,"$62,677 ",,"$62,677 ",Annual,21026,1,East Palo Alto,349.7627847,7582.353396,-122.1272198,37.45732578
63551350,4 Gardenia Ct,6723.85,1,,"$119,954.00 ",0,0,0,Single Family Residence,1,63,35,0,18565,359.37,,5/25/2007,2017,"$9,453 ",,"$129,407 ","$7,000 ","$122,407 ",Annual,21026,1,East Palo Alto,354.4500282,6645.060069,-122.1269561,37.45736543
63551360,5 Gardenia Ct,13119.28,1,1,"$353,606.00 ",0,0,0,Single Family Residence,1,63,36,0,18564,476.61,,5/25/2007,2017,"$100,451 ",,"$454,057 ",,"$454,057 ",Annual,21026,1,East Palo Alto,466.4562657,12713.01178,-122.1266786,37.45750629
63551370,6 Gardenia Ct,7732.4,1,1,"$415,638.00 ",0,0,0,Single Family Residence,1,63,37,0,18563,379.13,,5/25/2007,2017,"$278,697 ",,"$694,335 ","$7,000 ","$687,335 ",Annual,21026,1,East Palo Alto,366.1017667,7240.678889,-122.1267449,37.45770308
63551380,7 Gardenia Ct,5692.52,1,,"$82,390.00 ",0,0,0,Single Family Residence,1,63,38,0,18562,322.4,,5/25/2007,2017,"$129,227 ",,"$211,617 ",,"$211,617 ",Escape,21026,1,East Palo Alto,323.8702198,5894.712724,-122.1268977,37.45783582
63551390,8 Gardenia Ct,6747.99,1,,"$96,243.00 ",0,0,0,Single Family Residence,1,63,39,0,18561,346.84,,5/25/2007,2017,"$52,489 ",,"$148,732 ","$7,000 ","$141,732 ",Annual,21026,1,East Palo Alto,336.7822307,6593.507488,-122.127126,37.45787065
63551400,156 Gardenia Way,5867.43,1,,"$104,194.00 ",0,0,0,Single Family Residence,1,63,40,0,18560,317.82,,5/25/2007,2017,"$104,194 ",,"$208,388 ","$7,000 ","$201,388 ",Annual,21026,1,East Palo Alto,297.0900636,5158.856966,-122.1273157,37.4579207
63551410,160 Gardenia Way,5365.3,,,"$200,904.00 ",0,1,0,Single Family Residence,1,63,41,0,18559,294.7,,5/25/2007,2014,"$200,904 ",,"$401,808 ",,"$401,808 ",Annual,21026,1,East Palo Alto,296.3036096,5431.517148,-122.1271423,37.45810068
63513720,77 Newell Rd,4963,,,"$177,447 ",,,,Store,3,63,72,0,18872,320.88,,5/25/2007,2015,"$591,500 ",,"$768,947 ",,"$768,947 ",Annual,21004,11,East Palo Alto,331.9105622,5225.001549,-122.1369033,37.45729967
63551420,164 Gardenia Way,5489.59,,,"$228,147.00 ",0,1,0,Single Family Residence,1,63,42,0,18558,290.29,,5/25/2007,2017,"$263,004 ",,"$491,151 ",,"$491,151 ",Annual,21026,1,East Palo Alto,303.9291042,6006.468474,-122.127048,37.45826954
63551430,135 Azalia Dr,6131.57,1,,"$236,080.00 ",0,1,0,Single Family Residence,1,63,43,0,18557,328.04,,5/25/2007,2017,"$236,080 ",,"$472,160 ",,"$472,160 ",Annual,21026,1,East Palo Alto,321.8567147,5643.586583,-122.1268669,37.45814357
63551440,131 Azalia Dr,5464.96,,,"$243,095.00 ",0,1,0,Single Family Residence,1,63,44,0,18556,316.48,,5/25/2007,2017,"$215,174 ",,"$458,269 ",,"$458,269 ",Annual,21026,1,East Palo Alto,323.1963319,5782.320128,-122.1267174,37.45806617
63551450,127 Azalia Dr,5382.4,,,"$241,947.00 ",0,1,0,Single Family Residence,1,63,45,0,18555,308.4,,5/25/2007,2017,"$241,947 ",,"$483,894 ",,"$483,894 ",Annual,21026,1,East Palo Alto,309.8650834,5289.773062,-122.126581,37.45797379
63551460,123 Azalia Dr,5028.08,,,"$142,800.00 ",0,1,0,Single Family Residence,1,63,46,0,18554,299.29,,5/25/2007,2017,"$489,600 ",,"$632,400 ",,"$632,400 ",Annual,21026,1,East Palo Alto,309.5757139,5320.517694,-122.1264594,37.45787054
63551470,119 Azalia Dr,5756.65,1,,"$232,999.00 ",0,1,0,Single Family Residence,1,63,47,0,18553,316.19,,5/25/2007,2017,"$232,999 ",,"$465,998 ",,"$465,998 ",Annual,21026,1,East Palo Alto,321.5797859,5825.52538,-122.126359,37.4577486
63551480,115 Azalia Dr,5095.6,,,"$336,287.00 ",0,1,0,Single Family Residence,1,63,48,0,18552,303.08,,5/25/2007,2017,"$336,287 ",,"$672,574 ","$7,000 ","$665,574 ",Annual,21026,1,East Palo Alto,313.686491,5511.239128,-122.1262665,37.45762025
63551490,111 Azalia Dr,4905.05,,,"$53,403.00 ",0,1,0,Single Family Residence,1,63,49,0,18551,295.89,,5/25/2007,2017,"$9,453 ",,"$62,856 ","$7,000 ","$55,856 ",Annual,21026,1,East Palo Alto,293.5887056,4842.437118,-122.1261903,37.45749154
63551500,107 Azalia Dr,5182.68,,,"$215,032.00 ",0,1,0,Single Family Residence,1,63,50,0,18550,299.95,,5/25/2007,2017,"$226,350 ",,"$441,382 ","$7,000 ","$434,382 ",Annual,21026,1,East Palo Alto,291.5206168,4924.571012,-122.1261361,37.45735421
63552010,159 Gardenia Way,6334.61,1,,"$123,720.00 ",0,1,0,Single Family Residence,2,63,1,0,18549,313.67,,5/25/2007,2017,"$78,041 ",,"$201,761 ",,"$201,761 ",Annual,21026,1,East Palo Alto,298.5991393,5750.987051,-122.1274553,37.45839938
63552020,155 Gardenia Way,5423.81,,,"$219,169.00 ",0,0,0,Single Family Residence,2,63,2,0,18548,310.96,,5/25/2007,2017,"$219,169 ",,"$438,338 ","$7,000 ","$431,338 ",Annual,21026,1,East Palo Alto,298.1672122,4922.692206,-122.1276004,37.4582517
63552030,151 Gardenia Way,5054.14,,,"$137,987.00 ",0,0,0,Single Family Residence,2,63,3,0,18547,301.69,,5/25/2007,2017,"$137,987 ",,"$275,974 ",,"$275,974 ",Annual,21026,1,East Palo Alto,298.4088302,4971.008613,-122.1276718,37.45812733
63552040,147 Gardenia Way,4811.42,,,"$30,314.00 ",1,0,0,Single Family Residence,2,63,4,0,18546,297.55,,5/25/2007,2017,"$9,453 ",,"$39,767 ","$7,000 ","$32,767 ",Annual,21026,1,East Palo Alto,302.3201141,5093.913304,-122.1277487,37.45800243
63552050,143 Gardenia Way,4954.65,,,"$137,650.00 ",0,0,0,Single Family Residence,2,63,5,0,18545,301.95,,5/25/2007,2017,"$137,650 ",,"$275,300 ","$7,000 ","$268,300 ",Annual,21026,1,East Palo Alto,307.5946758,5269.86793,-122.1278304,37.45787876
63552060,139 Gardenia Way,5398.14,,,"$158,487.00 ",0,0,0,Single Family Residence,2,63,6,0,18544,309.83,,5/25/2007,2017,"$158,487 ",,"$316,974 ",,"$316,974 ",Annual,21026,1,East Palo Alto,305.9343089,5236.304045,-122.1279234,37.45775896
63552070,135 Gardenia Way,5154.32,,,"$254,573.00 ",0,0,0,Single Family Residence,2,63,7,0,18543,305.91,,5/25/2007,2017,"$254,573 ",,"$509,146 ",,"$509,146 ",Annual,21026,1,East Palo Alto,306.0693723,5216.83688,-122.1280235,37.45764124
63552080,131 Gardenia Way,5727.73,1,,"$76,913.00 ",0,0,0,Single Family Residence,2,63,8,0,18542,320.26,,5/25/2007,2017,"$9,453 ",,"$86,366 ",,,Annual,21026,1,East Palo Alto,314.6903652,5408.106226,-122.128125,37.45752489
63552090,127 Gardenia Way,5575.6,1,,"$151,196.00 ",0,0,0,Single Family Residence,2,63,9,0,18541,324.29,,5/25/2007,2017,"$151,196 ",,"$302,392 ",,"$302,392 ",Annual,21026,1,East Palo Alto,333.9034303,5975.82962,-122.1282169,37.4574019
63552100,123 Gardenia Way,6114.36,1,,"$136,814.00 ",0,0,0,Single Family Residence,2,63,10,0,18540,339.94,,5/25/2007,2017,"$136,814 ",,"$273,628 ","$7,000 ","$266,628 ",Annual,21026,1,East Palo Alto,353.2832712,6504.501757,-122.1283079,37.45727672
63552110,119 Gardenia Way,6356.25,1,,"$100,967.00 ",0,0,0,Single Family Residence,2,63,11,0,18539,345.07,,5/25/2007,2017,"$166,433 ",,"$267,400 ",,"$267,400 ",Annual,21026,1,East Palo Alto,357.3298066,6614.498695,-122.1283719,37.45714403
63501250,1838 Bayshore Rd,9944.57,,,"$550,800 ",,,,Five or More Units,1,63,25,0,18920,464.18,,5/25/2007,2017,"$938,400 ",,"$1,489,200 ",,"$1,489,200 ",Annual,21004,5,East Palo Alto,465.8392456,10055.60672,-122.132824,37.45499785
63552120,115 Gardenia Way,5708.19,1,,"$214,574.00 ",0,0,0,Single Family Residence,2,63,12,0,18538,327.67,,5/25/2007,2017,"$128,584 ",,"$343,158 ","$7,000 ","$336,158 ",Annual,21026,1,East Palo Alto,341.9043104,6240.101502,-122.1284027,37.45699742
63552130,111 Gardenia Way,5853.62,1,,"$338,397.00 ",0,0,0,Single Family Residence,2,63,13,0,18537,321.11,,5/25/2007,2017,"$123,935 ",,"$462,332 ","$7,000 ","$455,332 ",Annual,21026,1,East Palo Alto,320.9821781,5680.265425,-122.1284929,37.4568676
63501330,1836 Clarke Ave,7361.89,,,"$126,647 ",,,,Duplex,1,63,33,0,18915,367.56,,5/25/2007,2017,"$610,984 ",,"$737,631 ",,"$737,631 ",Annual,21004,2,East Palo Alto,367.8425858,7379.549232,-122.1341587,37.45509913
63552140,107 Gardenia Way,5355.93,,,"$110,389.00 ",0,0,0,Single Family Residence,2,63,14,0,18536,297.14,,5/25/2007,2017,"$132,466 ",,"$242,855 ",,"$242,855 ",Annual,21026,1,East Palo Alto,300.4968925,5510.991697,-122.1286198,37.45673566
63473040,1920 Euclid Ave,15780.93,,,"$267,518 ",,,,Five or More Units,3,63,4,0,181045,616.26,,5/25/2007,2017,"$1,335,276 ",,"$1,602,794 ",,"$1,602,794 ",Annual,21014,5,East Palo Alto,606.9004386,15363.5365,-122.1445482,37.45906693
63473030,1910 Euclid Ave,5589.3,,,"$88,021 ",,,,Duplex,3,63,3,0,181046,304.37,,5/25/2007,2017,"$657,576 ",,"$745,597 ",,"$745,597 ",Annual,21014,2,East Palo Alto,300.6749863,5467.986021,-122.1446955,37.45887739
63552150,103 Gardenia Way,5895.28,1,,"$98,405.00 ",0,0,0,Single Family Residence,2,63,15,0,18535,296.83,,5/25/2007,2017,"$98,405 ",,"$196,810 ","$7,000 ","$189,810 ",Annual,21026,1,East Palo Alto,296.044073,5819.800216,-122.1288499,37.4566533
63552160,228 Verbena Dr,5136.23,,,"$212,141.00 ",0,0,0,Single Family Residence,2,63,16,0,18534,298,,5/25/2007,2017,"$212,141 ",,"$424,282 ",,"$424,282 ",Annual,21026,1,East Palo Alto,302.75741,5261.145332,-122.1288429,37.4568576
63552170,232 Verbena Dr,5321.15,,,"$30,157.00 ",1,0,0,Single Family Residence,2,63,17,0,18533,314.08,,5/25/2007,2017,"$9,453 ",,"$39,610 ",,"$39,610 ",Annual,21026,1,East Palo Alto,315.6165035,5352.349121,-122.1288062,37.45700896
63552180,236 Verbena Dr,5756.14,1,,"$30,157.00 ",1,0,0,Single Family Residence,2,63,18,0,18532,333.58,,5/25/2007,2017,"$9,453 ",,"$39,610 ","$7,000 ","$32,610 ",Annual,21026,1,East Palo Alto,337.7011778,6145.383243,-122.1288026,37.45714981
63552190,240 Verbena Dr,7192,1,,"$45,942.00 ",1,0,0,Single Family Residence,2,63,19,0,18531,361.54,,5/25/2007,2017,"$9,453 ",,"$55,395 ",,"$55,395 ",Annual,21026,1,East Palo Alto,337.9572185,6085.335831,-122.1287697,37.4572919
63552200,244 Verbena Dr,5879.78,1,,"$150,000.00 ",0,0,0,Single Family Residence,2,63,20,0,18530,343.3,,5/25/2007,2017,"$569,000 ",,"$719,000 ",,"$719,000 ",Annual,21026,1,East Palo Alto,339.9182213,6140.002069,-122.128695,37.45742306
63552210,248 Verbena Dr,6697.05,1,,"$375,945.00 ",0,0,0,Single Family Residence,2,63,21,0,18529,354.88,,5/25/2007,2017,"$92,962 ",,"$468,907 ","$7,000 ","$461,907 ",Annual,21026,1,East Palo Alto,341.8590178,6277.206886,-122.1285933,37.45754277
63552220,252 Verbena Dr,5784.16,1,,"$80,833.00 ",0,0,0,Single Family Residence,2,63,22,0,18528,333.31,,5/25/2007,2017,"$80,833 ",,"$161,666 ","$7,000 ","$154,666 ",Annual,21026,1,East Palo Alto,325.3125635,5638.728548,-122.1284659,37.45764329
63552230,256 Verbena Dr,5660.4,1,,"$192,612.00 ",0,0,0,Single Family Residence,2,63,23,0,18527,322.92,,5/25/2007,2017,"$413,185 ",,"$605,797 ",,"$605,797 ",Annual,21026,1,East Palo Alto,318.5865383,5595.836331,-122.1283547,37.4577545
63552240,260 Verbena Dr,5347.88,,,"$43,066.00 ",1,0,0,Single Family Residence,2,63,24,0,18526,311.24,,5/25/2007,2017,"$8,932 ",,"$51,998 ","$7,000 ","$44,998 ",Annual,21026,1,East Palo Alto,310.3947789,5391.609904,-122.1282467,37.45787035
63552250,264 Verbena Dr,5256.69,,,"$117,012.00 ",0,0,0,Single Family Residence,2,63,25,0,18525,306.43,,5/25/2007,2017,"$171,972 ",,"$288,984 ","$7,000 ","$281,984 ",Annual,21026,1,East Palo Alto,304.355217,5182.593314,-122.1281541,37.45799322
63552260,268 Verbena Dr,5374.98,,,"$47,594.00 ",1,0,0,Single Family Residence,2,63,26,0,18524,308.39,,5/25/2007,2017,"$9,453 ",,"$57,047 ","$7,000 ","$50,047 ",Annual,21026,1,East Palo Alto,309.0585963,5412.510342,-122.1280604,37.45811847
63552270,272 Verbena Dr,4797.14,,,"$94,063.00 ",0,0,0,Single Family Residence,2,63,27,0,18523,296.83,,5/25/2007,2017,"$94,063 ",,"$188,126 ",,"$188,126 ",Annual,21026,1,East Palo Alto,298.6952058,4876.633121,-122.1279834,37.45824438
63552280,276 Verbena Dr,5086.19,,,"$69,605.00 ",0,0,0,Single Family Residence,2,63,28,0,18522,301.74,,5/25/2007,2017,"$53,539 ",,"$123,144 ",,"$123,144 ",Annual,21026,1,East Palo Alto,299.1346614,4941.248521,-122.1279136,37.45836622
63481100,644 Scofield Ave,8418.88,,,"$81,759 ",,,,SFR converted to 2 units,1,63,10,0,18989,385.04,,5/25/2007,2017,"$35,892 ",,"$117,651 ",,"$117,651 ",Annual,21014,92,East Palo Alto,383.1064455,8172.971962,-122.1405707,37.45747197
63481110,652 Scofield Ave,6182.91,,,"$331,500 ",,,,SFR converted to 2 units,1,63,11,0,18988,334.28,,5/25/2007,2017,"$331,500 ",,"$663,000 ",,"$663,000 ",Annual,21014,92,East Palo Alto,340.9019578,6366.671917,-122.1403158,37.45746129
63552290,280 Verbena Dr,6092.45,1,,"$46,611.00 ",1,1,1,Single Family Residence,2,63,29,0,18521,309.37,,5/25/2007,2017,"$124,318 ",,"$170,929 ","$7,000 ","$163,929 ",Annual,21026,1,East Palo Alto,302.9051143,5919.032102,-122.1278605,37.45854806
63552300,207 Azalia Dr,6006.79,1,,"$134,208.00 ",0,1,0,Single Family Residence,2,63,30,0,18520,313.94,,5/25/2007,2017,"$93,033 ",,"$227,241 ","$7,000 ","$220,241 ",Annual,21026,1,East Palo Alto,291.4196954,5158.766046,-122.1276552,37.45847515
63553010,289 Verbena Dr,6294.73,1,,"$26,099.00 ",1,1,1,Single Family Residence,3,63,1,0,18519,313.55,,5/25/2007,2017,"$9,453 ",,"$35,552 ","$7,000 ","$28,552 ",Annual,21026,1,East Palo Alto,306.6966053,6053.776387,-122.1282377,37.45869155
63481050,1651 Woodland Ave,10916.14,,,"$120,473 ",,,,SFR & Duplex or Triplex,1,63,5,0,18994,456.14,,5/25/2007,2017,"$93,813 ",,"$214,286 ",,"$214,286 ",Annual,21014,93,East Palo Alto,444.9413385,10505.03135,-122.139813,37.45661059
63553020,283 Verbena Dr,6110.89,1,,"$116,763.00 ",0,1,0,Single Family Residence,3,63,2,0,18518,335.44,,5/25/2007,2017,"$49,970 ",,"$166,733 ","$7,000 ","$159,733 ",Annual,21026,1,East Palo Alto,334.9645995,5906.316127,-122.1284097,37.45854926
63553030,279 Verbena Dr,5888.53,1,,"$169,765.00 ",0,1,0,Single Family Residence,3,63,3,0,18517,331.95,,5/25/2007,2017,"$169,765 ",,"$339,530 ","$7,000 ","$332,530 ",Annual,21026,1,East Palo Alto,335.9122474,5969.081958,-122.1284813,37.458422
63553040,275 Verbena Dr,5917.21,1,,"$30,157.00 ",1,1,1,Single Family Residence,3,63,4,0,18516,330.14,,5/25/2007,2017,"$9,453 ",,"$39,610 ","$7,000 ","$32,610 ",Annual,21026,1,East Palo Alto,333.1407926,5921.228315,-122.1285586,37.45829586
63553050,271 Verbena Dr,5226.68,,,"$100,921.00 ",0,1,0,Single Family Residence,3,63,5,0,18515,312.37,,5/25/2007,2017,"$43,725 ",,"$144,646 ",,"$144,646 ",Annual,21026,1,East Palo Alto,321.8745324,5557.63346,-122.1286405,37.45817243
63553060,267 Verbena Dr,5459.97,,,"$217,882.00 ",0,1,0,Single Family Residence,3,63,6,0,18514,315.21,,5/25/2007,2017,"$90,737 ",,"$308,619 ","$7,000 ","$301,619 ",Annual,21026,1,East Palo Alto,325.7333105,5815.594259,-122.1287476,37.45805815
63553070,263 Verbena Dr,5425.54,,,"$99,859.00 ",0,1,0,Single Family Residence,3,63,7,0,18513,316.95,,5/25/2007,2017,"$221,912 ",,"$321,771 ","$7,000 ","$314,771 ",Annual,21026,1,East Palo Alto,328.9913826,5790.296355,-122.1288679,37.45795357
63553080,259 Verbena Dr,6166.64,1,,"$169,763.00 ",0,0,0,Single Family Residence,3,63,8,0,18512,334.18,,5/25/2007,2017,"$396,115 ",,"$565,878 ",,"$565,878 ",Annual,21026,1,East Palo Alto,339.3547827,6198.263781,-122.1290021,37.45785645
63513190,1717 Woodland Ave,23595.65,,,"$742,930 ",,,,Five or More Units,3,63,19,0,18888,631.04,,5/25/2007,2017,"$88,685 ",,"$831,615 ",,"$831,615 ",Annual,21022,5,East Palo Alto,642.7427971,25121.00609,-122.138369,37.45519262
63553090,255 Verbena Dr,6615.71,1,,"$315,451.00 ",0,0,0,Single Family Residence,3,63,9,0,18511,351.75,,5/25/2007,2017,"$315,451 ",,"$630,902 ","$7,000 ","$623,902 ",Annual,21026,1,East Palo Alto,360.0586673,6891.860445,-122.1291347,37.45774444
63553100,251 Verbena Dr,7243.58,1,,"$130,260.00 ",0,0,0,Single Family Residence,3,63,10,0,18510,378.3,,5/25/2007,2017,"$130,260 ",,"$260,520 ",,"$260,520 ",Annual,21026,1,East Palo Alto,388.797063,7823.476187,-122.1292622,37.45762168
63553110,247 Verbena Dr,7554.45,1,1,"$216,386.00 ",0,0,0,Single Family Residence,3,63,11,0,18509,381.14,,5/25/2007,2016,"$216,386 ",,"$432,772 ","$7,000 ","$425,772 ",Annual,21026,1,East Palo Alto,375.5243118,7117.131455,-122.1293186,37.45748006
63473050,1940 Euclid Ave,4518.25,,,"$76,671 ",,,,Triplex,3,63,5,0,181044,291.18,,5/25/2007,2017,"$393,098 ",,"$469,769 ",,"$469,769 ",Annual,21014,3,East Palo Alto,290.6615147,4488.57068,-122.1442786,37.45908585
63553120,243 Verbena Dr,5766.9,1,,"$125,000.00 ",0,0,0,Single Family Residence,3,63,12,0,18508,328.95,,5/25/2007,2017,"$550,000 ",,"$675,000 ",,"$675,000 ",Annual,21026,1,East Palo Alto,332.185892,5874.805252,-122.1293365,37.45733038
63553130,239 Verbena Dr,5220.31,,,"$33,819.00 ",1,0,0,Single Family Residence,3,63,13,0,18507,308.15,,5/25/2007,2017,"$9,453 ",,"$43,272 ",,"$43,272 ",Annual,21026,1,East Palo Alto,315.2710711,5564.465891,-122.1293453,37.4571819
63553140,235 Verbena Dr,5209.44,,,"$65,073.00 ",0,0,0,Single Family Residence,3,63,14,0,18506,304.54,,5/25/2007,2017,"$279,720 ",,"$344,793 ","$7,000 ","$337,793 ",Annual,21026,1,East Palo Alto,300.3975653,5011.817962,-122.1293378,37.45703727
63553150,231 Verbena Dr,5006.47,,,"$132,166.00 ",0,0,0,Single Family Residence,3,63,15,0,18505,300.27,,5/25/2007,2017,"$132,166 ",,"$264,332 ","$7,000 ","$257,332 ",Annual,21026,1,East Palo Alto,299.9999015,4999.980051,-122.1293327,37.45689984
63553160,227 Verbena Dr,4999.45,,,"$97,382.00 ",0,0,0,Single Family Residence,3,63,16,0,18504,299.99,,5/25/2007,2017,"$97,382 ",,"$194,764 ","$7,000 ","$187,764 ",Annual,21026,1,East Palo Alto,300.0019015,5000.08005,-122.1293288,37.45676255
63553170,223 Verbena Dr,4992.42,,,"$49,750.00 ",1,0,0,Single Family Residence,3,63,17,0,18503,299.7,,5/25/2007,2017,"$35,112 ",,"$84,862 ","$7,000 ","$77,862 ",Annual,21026,1,East Palo Alto,299.9999015,4999.980051,-122.1293249,37.45662526
63553180,219 Verbena Dr,4985.4,,,"$30,157.00 ",1,0,0,Single Family Residence,3,63,18,0,18502,299.42,,5/25/2007,2017,"$9,453 ",,"$39,610 ",,"$39,610 ",Annual,21026,1,East Palo Alto,300.0009066,5000.030178,-122.129321,37.45648797
63553190,215 Verbena Dr,4978.37,,,"$237,101.00 ",0,0,0,Single Family Residence,3,63,19,0,18501,299.14,,5/25/2007,2017,"$237,101 ",,"$474,202 ",,"$474,202 ",Annual,21026,1,East Palo Alto,299.9999117,5000.005433,-122.1293172,37.45635069
63553200,211 Verbena Dr,4971.35,,,"$153,000.00 ",0,0,0,Single Family Residence,3,63,20,0,18500,298.86,,5/25/2007,2017,"$459,000 ",,"$612,000 ",,"$612,000 ",Annual,21026,1,East Palo Alto,299.9999117,5000.005434,-122.1293133,37.4562134
63553210,207 Verbena Dr,4964.33,,,"$168,844.00 ",0,0,0,Single Family Residence,3,63,21,0,18499,298.58,,5/25/2007,2017,"$168,844 ",,"$337,688 ",,"$337,688 ",Annual,21026,1,East Palo Alto,300.0009066,5000.029392,-122.1293094,37.45607611
63553220,203 Verbena Dr,5630.77,1,,"$217,466.00 ",0,0,0,Single Family Residence,3,63,22,0,18498,296.19,,5/25/2007,2017,"$217,466 ",,"$434,932 ",,"$434,932 ",Annual,21026,1,East Palo Alto,299.1769204,5768.989707,-122.1292522,37.45589335
63553230,1107 Camellia Dr,5183.47,,,"$254,331.00 ",0,0,0,Single Family Residence,3,63,23,0,18497,291.97,,5/25/2007,2017,"$240,188 ",,"$494,519 ","$7,000 ","$487,519 ",Annual,21026,1,East Palo Alto,291.9468156,5182.528803,-122.1294742,37.45588792
63513660,1720 Bayshore Rd,46297.63,,,"$1,398,420 ",,,,Five or More Units,3,63,66,0,18876,915.75,,5/25/2007,2017,"$5,976,180 ",,"$7,374,600 ",,"$7,374,600 ",Annual,21004,5,East Palo Alto,915.7529038,46297.8616,-122.1378142,37.45783547
63553240,1920 Pulgas Ave,6016.96,1,,"$40,958.00 ",1,0,0,Single Family Residence,3,63,24,0,18496,304.8,,5/25/2007,2017,"$35,112 ",,"$76,070 ",,"$76,070 ",Annual,21026,1,East Palo Alto,301.696971,5875.948732,-122.1296985,37.45588498
63553250,1922 Pulgas Ave,5036.63,,,"$230,878.00 ",0,0,0,Single Family Residence,3,63,25,0,18495,301.47,,5/25/2007,2017,"$421,355 ",,"$652,233 ",,"$600,000 ",Annual,21026,1,East Palo Alto,300.0009066,5000.03845,-122.1296538,37.45606993
63553260,1924 Pulgas Ave,5029.61,,,"$72,047.00 ",0,0,0,Single Family Residence,3,63,26,0,18494,301.19,,5/25/2007,2017,"$51,464 ",,"$123,511 ",,"$123,511 ",Annual,21026,1,East Palo Alto,300.0019015,5000.08005,-122.1296577,37.45620722
63553270,1926 Pulgas Ave,5022.58,,,"$55,606.00 ",0,0,0,Single Family Residence,3,63,27,0,18493,300.91,,5/25/2007,2017,"$155,709 ",,"$211,315 ",,"$211,315 ",Annual,21026,1,East Palo Alto,299.9999117,4999.980561,-122.1296616,37.4563445
